0.10085859283996745,-0.5108470916765606,0.033063620147088635,-0.16597366806730118,0.529228118220231,-0.06081491798783567,0.28254577180546603,-0.0038398566558204283,0.6537280404083832,0.968138912098838,0.1935678910865095,0.4210416596851565,0.3789591617306711,0.4028269905323734,-0.43200365320107287,0.35723006307505184,0.4043930955847108,0.6624514241818256,0.4054980295343127,-0.3588755829141783,0.19109034078672882,-0.5622432312499119,-0.7773766256793464,0.4276167314987902,0.5265957797723533,0.511772111151779,0.7044713385826988,0.2530373171772995,0.6494975766679241,0.08450672489026778,-0.6064117627094225,0.3249850455912997,-0.9790994491254739,-0.7094500428836953,0.7789534246626081,-0.9538539514370735,-0.4589085517926575,-1.2291539185240812,-0.3859784634105097,-0.8298817029023088,-1.6628491471182647,-0.01790190160626267,-1.0708640220714198,-0.914779276288277,0.16634729319428346,-0.1317214631347089,-0.4152071408676267,-0.9891315703658662,-1.0410400221526184,0.03586460808208657,0.6741749022564176,-0.125302715522551,0.1418733737658977,-0.12425103897857048,-0.5154288434310106,-0.518971112010262,-0.7304193937675669,0.2563991904695626,0.22343507461017031,0.24298193279795138,0.565447105938685,-0.32985586388802124,-0.8655135119035818,-0.6691693330288498,0.8532515614073103,0.9846275076079177,-4.549007566231619,-4.2467021968747405,-1.9959314184830659,-5.317448804114181,-11.522136374663678,-8.998195389632922,-6.58562589643697,-13.70298607998727,-5.429664285789446,-5.455304623235046,-1.1504422771871976,-0.2592797190008523,-0.30468400637176885,-0.18732913164258122,1.1269230328587305,1.244465285363399,-0.9729781887091813,0.4404284140750454,0.9322976633597639,0.9700412684329307,1.0017532982196233,-0.21560681531826917,0.5904433867341653,-4.571625698156985,-2.868553384406994,-1.1810854305775758,6.787822705579518,6.9815434766269835,3.8500339096100666,4.9104091211340055,15.803668853774157,12.485384782054894,-6.182328967213498,-11.465270117640395,7.370413049459949,-2.5639197486765424,0.4088719210381241,-2.466611819261008,-8.886348979301854,5.306236245193902,5.194194666872368,-3.201499320501812,-3.2619523616624866,-0.08837798742473951,-0.4048185996422177,-0.2739432189595723,0.6835228231511334,-0.8897093093920009,-0.8457204462569905,-0.0596446748802434,-1.545816448548383,-5.168042949600135,-2.8089828661156857,-7.657749513247563,-4.68166970062244,0.8121425101236304,7.472458580328923,-9.32061672892917,6.846738866716216,-0.5826069626143591,-6.568882930787518,0.9570877199080292,5.342512204605632,-7.528793930078103,-23.042126492955084,2.858360264222726,3.4244745070807343,-0.8541820611565921,6.116966886792836,0.3112077393151326,-7.111217853858894,-3.615013978913692,-0.7385419489807413,0.5461417180373342,-0.5974625667524429,0.10398111430988544,-0.023553616094893808,0.3530354520789565,-2.9603419133947044,0.10953529358666907,-6.057484572652424,-9.968842063396732,1.2625575263724513,12.90492391709049,8.734074138980004,10.587269633494165,6.222741601850886,-1.9514254466961454,-14.669940041840329,-0.050341840116964395,4.592805053812735,-1.2681814240137728,7.432340544404724,-8.579090855866612,-14.885935288272075,8.545468173931585,-11.489276143047327,-1.599620137230637,-4.059164998063761,-2.830615052824378,-0.3714248164017542,-0.950577278391931,-0.5906732455353343,0.9911123291841171,2.0288967234781166,0.3944581881242599,-0.24978190598902358,4.766767749404461,16.020885668343595,-1.6215804555183393,-1.3245344297598445,1.476612800690488,-2.385779862063408,-12.20926429958709,13.627143657677436,4.114621782462121,-1.9325758380250015,3.815447145839728,6.052603516855931,-14.207849747504687,-1.251391192355448,2.9975099782360264,-7.258448060703434,-6.606572917037321,-6.500474531397301,-7.7693883863025714,4.469645153008824,0.09620343737548724,4.429544026704947,3.0311019348184907,0.16355376132575783,-0.18612132471474502,4.776712233426457,4.310096868419079,11.751116718302493,6.80328444643695,4.798554514939888,-5.568138338523617,5.244691257140628,-6.954186778385146,6.004476247847939,-1.8868076531790536,-3.3094367616213445,1.7960987146782506,-8.59568828425789,-16.880703898072515,9.090752288969606,-10.163784697249678,-0.16201782219476976,9.647487974166388,9.262808038580477,-0.46911148664522706,9.828020391274656,-8.155502617473541,-15.631879368650178,-12.119167678977231,5.54591452481231,1.929851318630883,0.31191883024129297,0.40821185975500085,4.918154250616572,-3.3998903178811486,4.979402301411566,-7.583320809750674,-10.390793488661085,12.598159264489894,17.63866292105338,1.3110167793282486,2.110543374335279,10.094672067965618,2.300252518077576,-0.36888263693353857,16.667463397956972,-0.9790451858919099,-13.662438012127103,21.993135129217663,-8.439891103113395,3.8931781166526847,2.0558425564162373,7.118183841174795,4.0738044387009955,-6.521587092556158,-20.319767103060954,-4.123665678035861,1.0392146191487828,0.39672324346733245,-0.8131261827087156,-0.7278365005194299,-3.4861001494431125,-0.12799625732355874,15.53435604971299,19.429141351963064,4.318894946434292,-1.2431270719018064,1.465861596559942,11.383655458704322,16.1630089632591,11.921639460592562,19.03324662150691,-13.334351217457854,4.514697893860078,26.726501780990603,-9.970036947579313,6.985277205610875,-9.198096200258048,6.902975369421085,-4.251980902638948,-6.637798853993859,1.0221705793205458,-0.39276027532513735,-9.292892395982555,-3.638151591713547,-1.048682931782449,-0.24104074988006682,-0.9372752023442295,-0.5398909721317781,4.517764022819459,-3.4604248444033905,-4.9471781373604005,4.960394081283423,-7.31991452068521,-6.164484838880932,18.76665055440181,17.872689037991822,-0.25375538109719936,-7.730776844681975,2.119574222157451,19.650402802266157,14.950884341581943,15.412768520911142,14.586862395691497,10.596381062199542,7.533811896161519,0.23885503785119655,-15.066066303079765,-1.8303210335678046,-23.142520554962466,-15.119254117620233,-5.5322004512923115,-0.8539901433185179,-1.4120678095880312,0.5988762696676334,-0.3625965208753503,0.38059369551550254,2.258400968278521,-5.856174893529341,-12.80718742732152,-9.564352701336958,-2.1946961211128784,17.178284468083138,5.167000746654583,11.790110662777813,-2.4220450638537274,-11.518652887707002,-20.836843930475602,-45.440619636181076,-28.829875127564318,-13.953324576158533,-0.7712825844380601,-24.521742076987795,-9.036297279588917,-6.345286754501925,-16.162853076794146,-4.435585535144733,-9.886764220572557,-32.88383344878242,-9.1553694275006,9.032602858241665,-2.140381929851361,-2.1309177393055285,0.7756512345104025,0.4042588022743048,0.7014179711864089,-5.993696001863784,-13.79372954327031,-4.694812829100355,-11.861193640040167,-17.88933099269655,-3.0936124311229922,-8.355780696621643,-30.234195210862293,-52.38491519098745,-36.82557420424684,-33.256635251174544,-35.09685076298336,-13.660135737707435,-11.360087355812281,-8.477390118935372,-0.22552995781162882,-11.705338716789427,-14.5308545622028,-1.5480390675760616,-26.487451729007503,-16.98151674578478,3.093667836431306,17.515503948774104,-2.8438886983100655,-4.399290756282751,-0.4145786089773882,-0.06687326656380288,-0.133278686818577,-8.9236049145054,-27.33422511978078,-30.36671447096831,-44.93510091442097,-62.917906613204636,-88.74077330491856,-74.32696850470124,-66.8104722882523,-34.54837787776929,-23.321118707427917,-17.862926726074633,-14.207897989076667,-15.016764990847642,-7.520568278602272,-22.51208469910389,9.056500882879716,-13.686721218564145,-9.833104440476918,-10.299223499141268,-17.780576558188752,-18.754630816961253,4.596859399729219,16.847496926386267,2.846110813499303,-1.2652096590970374,-0.14446383266561294,-1.1685262700521697,-0.5967189487700175,-11.677360072864023,-28.805620447813403,-50.96096003898476,-73.88412172233116,-71.95065490828243,-69.11858738856667,-45.455371142675006,-14.733905615514013,2.1689781897026172,-13.147133701039083,-3.5127895018999524,-3.0249405268691048,-9.917631251658317,-6.145551070435647,-6.781869099287746,4.103931868913527,5.864631727426107,-6.975454390936035,-2.337287319267316,-12.67631671684305,-2.3477490923326068,5.105452778966006,14.018883482450201,7.965060045744908,-0.22811749473466975,0.34812514134676675,-0.7530718214791357,1.437020917892567,-7.397590787065603,-20.189748679707144,-29.096359674652703,-30.90490403537735,-7.79090674394939,4.50940810426605,17.25426630449953,8.313814095272974,14.810954881489168,-12.116845578236514,-0.055750156325080964,1.710723281365655,-2.6778310927240674,2.1403403885203653,-13.428331667383175,-3.6500914400696174,-28.209658516842524,-14.900267285038877,-8.601558734091855,-1.2131235238868525,1.2935457560255181,4.115089088938348,17.994243124451064,10.95715038026435,-0.40585500719280754,-0.03993698588676246,-0.7960414226877509,4.072032158591127,-7.215672484899402,-18.9874365862774,-8.666958032183329,14.480491293006144,19.309215023228063,10.270650890060015,0.5675223751766463,1.585148116622889,3.4921051006757566,-1.2283591752688356,6.7632866486633585,-7.616811621827451,5.378944113801037,-5.881107499697358,13.981862713947109,14.596460502484385,12.440736524086805,4.058696422051827,-0.3240202738772912,8.942097290779333,-1.1124145576150901,4.543730976206142,18.069887303981492,8.93146605308803,0.22739839882468396,0.20153514327199473,-0.39365274698129504,3.8615674423954998,-3.706038949144289,-0.7774033375244674,0.44541125917743546,12.38103896537582,10.244193618193563,7.948824476709276,18.655307506927606,-8.116844064901878,18.33188779720586,-14.214017690615355,23.17337023232247,-6.059714537879019,3.9165982516825,-1.0859248932534962,-20.898792284005154,-13.777894956392007,-7.7969783992737245,4.025233496863315,6.35360049010099,6.338744478018365,11.317191846199387,-1.1959580975942354,6.796530956872712,8.399256520151441,0.2920799179937023,0.8193207671248816,0.24402837413937337,-2.3231032537147547,2.4264030626076623,3.6755358325394316,-5.414299820110559,-3.7935709506496202,18.690916520050948,-12.325031479204656,-4.383522502720245,22.26492734146126,1.004924701392026,21.627534070324035,5.63061214174115,25.325094427041304,8.465217211667413,-0.9821566446899456,7.900235419043157,3.1985510093140865,-8.015308729003666,-16.073354068481468,-6.716224253888501,6.702429391757186,3.8471905907209902,13.616051227217215,15.633379696000166,8.814972438415031,4.451728446986051,0.7063625007530823,0.750357222930829,0.3443254850393627,-5.524943835138083,-13.547570018597677,-5.850094352736083,16.600555867201155,19.07497488809338,-6.213847970416262,20.262834586058855,8.2960971353647,9.53949424755501,8.469622376454032,15.222413055580981,5.422166070022266,-2.6196036073352182,10.573916650794533,-6.917719629082174,-23.917098917015874,6.209455269634552,3.936757863372148,1.5463799587153682,-14.521202390828561,10.190083503443429,12.59713979749908,12.951434276444,7.191490107085336,3.212267657417593,-0.5089189674018391,-0.20000138561012082,-0.49990791498227755,-3.246686885307461,0.5635510966553426,0.6622857643241262,21.518412309181972,6.089008066053875,4.45244691516477,12.95006403815311,9.787324822220663,9.606276470285033,14.740300884433122,5.759619838862757,0.77854041237076,1.638166933407768,6.51924734818635,-13.377807328122719,-2.8047396097402677,17.73688116617219,-9.167486293466624,5.274266385413315,1.3522882585072689,1.3576253750705856,10.844502762672665,13.841058205792118,2.757234042794613,0.8186615493392372,-0.6106074860533238,0.14294080655003985,-3.022146240528965,3.1104196580553327,-10.594175522372383,6.06879104014422,-8.933542273485168,-10.6845783505061,7.949571010853836,3.959689608113283,6.872437101356078,8.558110819561815,3.0525710892123095,-5.824463100350645,8.31860219686025,-21.853124493123214,-1.3369148458294724,9.441413473716858,19.2540507577697,2.807313828806061,-1.8796614007348258,4.8052739880363164,-1.3656652240326153,19.434921391614978,12.394557219495507,15.077684633041752,0.09655178695095835,0.6451259166528038,0.029325725323517068,-0.06622882275844146,-1.2090422972044734,4.791200685404618,-2.8903181091802295,29.41602793438726,3.480464934566649,2.502161113324294,13.52198638763569,17.841908353516423,-9.720393998887761,-13.44640040099354,8.346270627822237,-4.143552929447357,14.352274637560503,0.3896172017863258,0.36467022707365504,-4.669876839445189,11.693553067106402,0.3820414144065014,18.250122654662245,13.900345315883385,15.69933549648849,15.125330639121254,4.5417527149440575,2.6803838859725913,1.0092789702336789,0.7867435119531507,-0.9774229724079821,-0.4283287582683879,0.2530168953148947,-0.25072189271375256,-7.57918892199574,16.262838462323856,14.777834820428724,-6.530006827571524,-15.473157729256336,-3.3560651499498597,-6.604605932987146,1.7189317165410045,3.442862630640828,-1.461265196731208,-6.696516056295671,-0.7015786913381006,-3.1711764914682026,-6.611061499348827,0.35418903995296797,0.8104989931536845,-8.68026537199866,6.495063788292607,19.742857790904107,7.686570503734963,-1.0324157548583581,1.2872515094863193,-0.6034160545299916,-0.7488936582297077,0.05932970938428994,0.018151999652762818,-1.2857914655812517,-14.24881836333562,-13.429380680902309,-9.400576271709761,-10.556257734098637,3.4375358730398586,-4.5121600784847695,-4.0219045961635,-12.940638763615729,7.154825511174879,6.37967901189003,-22.898759290129945,0.9894850550745039,6.3201730985083,-2.015763929734919,2.611024500411384,1.547383981076381,-0.6860461079412636,-11.126750239431038,3.89510409982325,-0.8263273446361097,0.08294845330002276,2.641626598954282,1.4461207979392958,0.7011219804533494,-0.17975869482023388,0.24209614867483054,-0.9087890872928133,-0.1408544054642113,-0.2781995106256571,6.1058563780303725,6.395074256297475,1.2203292177863954,1.4969998097352963,5.778746813257946,4.808120391532329,-13.545876542466914,-4.7467406647898125,-15.227826261709852,1.2881096230304547,20.815746712975212,23.43563104329392,6.010834953886202,-0.34322206640929415,-7.2161546622294805,-18.113797479550364,-17.692747741204915,-6.448471084087944,-2.536836575654803,-1.28758617564466,0.20816753045469097,-0.4853442609493043,0.0882012729849183,-0.5870853173918102,-0.7487257535021363,-0.6854212319121296,0.28278591386783103,-0.9210878118394323,1.0755898623911548,-4.643653616166285,1.0659425623515593,6.059953558367921,4.153886377109617,4.329458506005079,1.969449938005156,3.749473944096559,9.941619724874323,6.184793532757653,6.2312236093058395,10.819685877596875,11.94103375636916,0.15860793112992044,-6.967198897871959,-6.580401734748397,-14.628243892739745,-6.877437518838764,-0.4881110536193927,-0.889077641124818,-0.6920156625175218,0.9091021863078722,-0.5813193425819776,0.8361436819676662,0.7496050651258594,0.41817101079046104,-0.47740343458476,0.6740419549237688,0.9500140291094892,-0.2527619453169063,0.18337971044814227,0.06659428764070356,0.8220162994566198,-0.11324115604226896,2.8747601948943693,1.6700601410357867,0.6692975763100304,-0.8096981938209243,0.9075609260708664,0.7101125782197703,0.26111486793842476,1.1467272787345284,-0.6219484835010815,-0.009454261569199651,-6.972366353274777,-4.707238254505356,-0.5516551546177961,0.34967678450920103,0.822673675223756,0.8314850328808383,0.2536435378998567,-0.37346071504981126
